ID,Client ID,Client Name,Type,Status,Amount,Currency,Recipient Amount,Recipient Currency,Transaction Fee,Fee Currency,Date,Information,Remark
2601062007290257252,260106190050023,test test,QR Payment,Completed,12.72,SGD,12.72,SGD,0.0,SGD,2026-01-06 20:07:29.000,Payment to (SGD) DTC Mock - MOBILE - +65 89182728,
2601061956560257249,250507120005941,W A1,QR Payment,Completed,19.89,SGD,63.7,MYR,0.0,SGD,2026-01-06 19:56:56.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_UPM - M00000000001,
2601061948420257232,250507120005941,W A1,QR Payment,Completed,195.8,SGD,128.44,EUR,0.0,SGD,2026-01-06 19:48:42.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_UPM - M00000000001,
2601061937040257228,250507120005941,W A1,QR Payment,Completed,12.23,SGD,73.11,HKD,0.0,SGD,2026-01-06 19:37:04.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_UPM - M00000000001,
2601061927050257219,250507120005941,W A1,QR Payment,Completed,78.12,SGD,60.0,USD,0.0,SGD,2026-01-06 19:27:05.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_UPM - M00000000001,
2601061924090257183,250507120005941,W A1,QR Payment,Completed,39.06,SGD,30.0,USD,0.0,SGD,2026-01-06 19:24:09.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_UPM - M00000000001,
2601061915480257152,250507120005941,W A1,QR Payment,Closed,110.67,SGD,85.0,USD,0.0,SGD,2026-01-06 19:15:48.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_UPM - M00000000001,
2601061915320257141,250507120005941,W A1,QR Payment,Closed,110.67,SGD,85.0,USD,0.0,SGD,2026-01-06 19:15:32.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_UPM - M00000000001,
2601061849300257137,260105130049520,Test WL AAA 680,QR Payment,Closed,260.41,SGD,200.0,USD,0.0,,2026-01-06 18:49:30.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_MPM - M00000000001,
2601061848490257115,260105130049520,Test WL AAA 680,QR Payment,Closed,260.41,SGD,200.0,USD,0.0,,2026-01-06 18:48:49.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_MPM - M00000000001,
2601061840140257083,260106170049969,YAN JIAXIN,QR Payment,Completed,10.0,SGD,10.0,SGD,0.0,SGD,2026-01-06 18:40:14.000,Payment to (SGD) TEST - NETS - 11100002052,
2601061838030257063,260106170049969,YAN JIAXIN,QR Payment,Completed,10.0,SGD,10.0,SGD,0.0,SGD,2026-01-06 18:38:03.000,Payment to (SGD) TEST - NETS - 11100002052,
2601061819530257030,250805090014129,John Mock-Doe WL 177,QR Payment,Completed,651.02,SGD,500.0,USD,0.0,SGD,2026-01-06 18:19:53.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_UPM - M00000000001,
2601061818440257024,250805090014129,John Mock-Doe WL 177,QR Payment,Closed,651.02,SGD,500.0,USD,0.0,SGD,2026-01-06 18:18:44.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_UPM - M00000000001,
2601061817240257006,250805090014129,John Mock-Doe WL 177,QR Payment,Closed,651.02,SGD,500.0,USD,0.0,SGD,2026-01-06 18:17:24.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_UPM - M00000000001,
2601061802480256983,260102130048970,Indo IDR,Invoice Payment,Completed,40.96,CAD,5.96,CAD,35.0,CAD,2026-01-06 18:02:48.000,Payout to third-party (CAD) 987363738332 - Bank of Canada,
2601061800210256952,250926140022075,YAN JIAXIN,QR Payment,Completed,5.0,SGD,5.0,SGD,0.0,SGD,2026-01-06 18:00:21.000,Payment to (SGD) STG Mock1 - MOBILE - +60 123456789,
2601061732190256929,260102140049039,k9035 Q,Invoice Payment,Completed,400.7,MYR,280.7,MYR,120.0,MYR,2026-01-06 17:32:19.000,Payout to third-party (MYR) 5008394829 - Public Bank Berhad,
2601061728260256899,260105150049616,test test,QR Payment,Completed,12.72,SGD,12.72,SGD,0.0,SGD,2026-01-06 17:28:26.000,Payment to (SGD) DTC Mock - MOBILE - +65 81234567,
2601061722490256874,251223110048126,SITI DON ASHIM 632 AAA,QR Payment,Completed,500.0,SGD,500.0,SGD,0.0,SGD,2026-01-06 17:22:49.000,Payment to (SGD) TEST - NETS - 11100002052,
2601061722010256862,8525020145,TESTSC COPA,Deposit,Closed,12.0,CNH,0.0,CNH,0.0,CNH,2026-01-06 17:22:01.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,
2601061721520256858,8525020145,TESTSC COPA,Deposit,Closed,12.0,CNH,0.0,CNH,0.0,CNH,2026-01-06 17:21:52.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,791fd33b00cbc96ba7b8abde91c91b3cf1896d2e50cdafb09fdd41a62733f913
2601061721250256822,8525020145,TESTSC COPA,Withdraw,Completed,691.97,CNH,691.97,CNH,0.0,CNH,2026-01-06 17:21:25.000,Withdraw to (CNH) 11931801820 - ANEXT Bank Pte. Ltd.,
2601061720540256818,250509160006312,TESTSC JJ Lee,Deposit,Authorized,1.0,SGD,0.0,SGD,0.0,SGD,2026-01-06 17:20:54.412,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601061720090256784,250509160006312,TESTSC JJ Lee,Deposit,Authorized,1.0,SGD,0.0,SGD,0.0,SGD,2026-01-06 17:20:09.737,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601061720030256764,250509160006312,TESTSC JJ Lee,Deposit,Authorized,3123.0,SGD,0.0,SGD,0.0,SGD,2026-01-06 17:20:03.067,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601061719460256739,250509160006312,TESTSC JJ Lee,Deposit,Authorized,3123.0,SGD,0.0,SGD,0.0,SGD,2026-01-06 17:19:46.339,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601061719030256720,8525020145,TESTSC COPA,Deposit,Completed,100.0,CNH,100.0,CNH,0.0,CNH,2026-01-06 17:19:03.000,Deposit to (CNH) HAWEFADS12 - Offshore RMB,
2601061719020256705,250509160006312,TESTSC JJ Lee,Deposit,Authorized,22.0,SGD,0.0,SGD,0.0,SGD,2026-01-06 17:19:02.699,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601061718460256683,250509160006312,TESTSC JJ Lee,Deposit,Authorized,2.0,SGD,0.0,SGD,0.0,SGD,2026-01-06 17:18:46.424,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601061717190256669,250613140009419,SHIMUL MD IMAM JUED 000,QR Payment,Completed,2.6,SGD,2.0,USD,0.0,SGD,2026-01-06 17:17:19.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_UPM - M00000000001,
2601061715580256654,250509160006312,TESTSC JJ Lee,Deposit,Authorized,1.0,SGD,0.0,SGD,0.0,SGD,2026-01-06 17:15:58.361,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601061715410256624,250613140009419,SHIMUL MD IMAM JUED 000,QR Payment,Completed,2.01,SGD,12.0,HKD,0.0,SGD,2026-01-06 17:15:41.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_UPM - M00000000001,
2601061715340256610,250422160004148,PRANG KHY 044,QR Payment,Completed,500.0,SGD,500.0,SGD,0.0,SGD,2026-01-06 17:15:34.000,Payment to (SGD) TEST - NETS - 11100002052,
2601061712010256608,250613140009419,SHIMUL MD IMAM JUED 000,QR Payment,Completed,12.0,SGD,12.0,SGD,0.0,SGD,2026-01-06 17:12:01.713,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_MPM - M00000000001,
2601061710270256570,250613140009419,SHIMUL MD IMAM JUED 000,QR Payment,Completed,12.0,SGD,12.0,SGD,0.0,SGD,2026-01-06 17:10:27.357,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_MPM - M00000000001,
2601061708000256549,250421150003610,TESTSC Jason,Deposit,Completed,100.0,SGD,0.0,SGD,0.0,SGD,2026-01-06 17:08:00.000,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601061657060256535,250421150003610,TESTSC Jason,Deposit,Authorized,1.0,SGD,0.0,SGD,0.0,SGD,2026-01-06 16:57:06.761,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601061653190256521,251203100043183,FELICIA TAN WEI LIN WL 613,QR Payment,Completed,500.0,SGD,500.0,SGD,0.0,SGD,2026-01-06 16:53:19.000,Payment to (SGD) OXPAY-JAMESâ QUESADILLA & BRUNCH - UEN - 987654321K,
2601061650070256504,250808140014595,KIKD,Deposit,Authorized,1.0,SGD,0.0,SGD,0.0,SGD,2026-01-06 16:50:07.313,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601061647050256482,250808140014595,KIKD,Deposit,Authorized,2.0,SGD,0.0,SGD,0.0,SGD,2026-01-06 16:47:05.419,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601061645530256477,250613140009419,SHIMUL MD IMAM JUED 000,QR Payment,Completed,1.0,SGD,1.0,SGD,0.0,SGD,2026-01-06 16:45:53.000,Payment to (SGD) STG Mock1 - MOBILE - +60 123456789,
2601061639410256464,250419220003402,TESTSC ODEN,Deposit,Completed,12.0,SGD,0.0,SGD,0.0,SGD,2026-01-06 16:39:41.000,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601061639350256457,260105150049616,test test,QR Payment,Completed,25.44,SGD,25.44,SGD,0.0,SGD,2026-01-06 16:39:35.000,Payment to (SGD) DTC Mock - MOBILE - +65 81234567,
2601061637580256434,250808140014595,KIKD,Deposit,Authorized,2.0,SGD,0.0,SGD,0.0,SGD,2026-01-06 16:37:58.104,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601061637480256421,250808140014595,KIKD,Deposit,Authorized,2.0,SGD,0.0,SGD,0.0,SGD,2026-01-06 16:37:48.325,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601061637360256412,260105150049616,test test,Deposit,Completed,500.0,USD,500.0,USD,0.0,USD,2026-01-06 16:37:36.000,Deposit to (USD) 2132415 - MAYBANK SINGAPORE LIMITED,
2601061635520256392,250507120005941,W A1,QR Payment,Completed,188.77,SGD,188.77,SGD,0.0,SGD,2026-01-06 16:35:52.000,Payment to (SGD) TEST - NETS - 11100002052,
2601061635450256364,8525030164,testsc mickey,Deposit,Completed,100.0,SGD,0.0,SGD,0.0,SGD,2026-01-06 16:35:45.000,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601061629230256356,250516090006693,TESTSC HH Lim,Deposit,Completed,500.0,SGD,0.0,SGD,0.0,SGD,2026-01-06 16:29:23.000,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601061624570256347,250516090006693,TESTSC HH Lim,Withdraw,Completed,1701.37,AED,1601.37,AED,100.0,AED,2026-01-06 16:24:57.000,Withdraw to (AED) 92837172781 - ARE,
2601061624540256326,250516090006693,TESTSC HH Lim,Deposit,Completed,600.0,SGD,0.0,SGD,0.0,SGD,2026-01-06 16:24:54.000,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601061623530256297,250516090006693,TESTSC HH Lim,Deposit,Authorized,1000.0,SGD,0.0,SGD,0.0,SGD,2026-01-06 16:23:53.744,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601061621320256264,1740995583702,Yi Yi,Deposit,Completed,70.0,SGD,0.0,SGD,0.0,SGD,2026-01-06 16:21:32.000,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601061621150256237,250516090006693,TESTSC HH Lim,Deposit,Completed,200.0,SGD,0.0,SGD,0.0,SGD,2026-01-06 16:21:15.000,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601061617370256221,1736498735577,chu Chris,Refund,Completed,567.23,EUR,567.23,EUR,0.0,EUR,2026-01-06 16:17:37.590,,
2601061613510256197,251128110042492,Test WL AA 604,QR Payment,Closed,13.02,SGD,10.0,USD,0.0,SGD,2026-01-06 16:13:51.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_UPM - M00000000001,
2601061613490256186,250506140005820,TESTSC mock7,Invoice Payment,Completed,11697.55,USD,11672.55,USD,25.0,USD,2026-01-06 16:13:49.000,Payout to third-party (USD) 52508653 - Citibank NA,
2601061613470256174,250506140005820,TESTSC mock7,Deposit,Completed,15000.0,SGD,0.0,SGD,0.0,SGD,2026-01-06 16:13:47.000,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601061613370256153,251128110042492,Test WL AA 604,QR Payment,Closed,13.02,SGD,10.0,USD,0.0,SGD,2026-01-06 16:13:37.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_UPM - M00000000001,
2601061613130256147,250506140005820,TESTSC mock7,Deposit,Authorized,10000.0,SGD,0.0,SGD,0.0,SGD,2026-01-06 16:13:13.987,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601061612000256125,85250611100000722,test business,Withdraw,Authorized,23.39,USD,3.39,USD,20.0,USD,2026-01-06 16:12:00.239,Withdraw to (USD) 121212121212 - MOX BANK LIMITED,
2601061611480256117,251128110042492,Test WL AA 604,QR Payment,Closed,13.02,SGD,10.0,USD,0.0,SGD,2026-01-06 16:11:48.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_UPM - M00000000001,
2601061610530256103,85250611100000722,test business,Withdraw,Completed,3.11,USD,3.11,USD,0.0,USD,2026-01-06 16:10:53.000,Withdraw to (USD) 11246245606 - ANEXT Bank Pte. Ltd.,
2601061610100256080,251128110042492,Test WL AA 604,QR Payment,Closed,1.3,SGD,1.0,USD,0.0,SGD,2026-01-06 16:10:10.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_UPM - M00000000001,
2601061609210256074,250506140005820,TESTSC mock7,Deposit,Completed,123.0,SGD,0.0,SGD,0.0,SGD,2026-01-06 16:09:21.000,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601061607370256041,260102140049039,k9035 Q,Invoice Payment,Completed,136.23,MYR,16.23,MYR,120.0,MYR,2026-01-06 16:07:37.000,Payout to third-party (MYR) 5008394829 - Public Bank Berhad,
2601061607050256010,250506140005820,TESTSC mock7,Deposit,Risk Withheld,123.0,SGD,0.0,SGD,0.0,SGD,2026-01-06 16:07:05.000,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601061604460256007,260102140049039,k9035 Q,Deposit,Completed,200.0,MYR,200.0,MYR,0.0,MYR,2026-01-06 16:04:46.000,Deposit to (MYR) 23512351 - Bank of China Credit Card,
2601061603400255990,8525020145,TESTSC COPA,Withdraw,Completed,23.3,USD,23.3,USD,0.0,USD,2026-01-06 16:03:40.000,Withdraw to (USD) 11931801820 - ANEXT Bank Pte. Ltd.,
2601061600160255989,1740995583702,Yi Yi,Withdraw,Completed,281.23,MYR,161.23,MYR,120.0,MYR,2026-01-06 16:00:16.000,Withdraw to (MYR) 2849000 - HSBC Bank Malaysia Berhad,
2601061600130255974,1740995583702,Yi Yi,Deposit,Completed,90.0,SGD,0.0,SGD,0.0,SGD,2026-01-06 16:00:13.000,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601061559090255943,8525020145,TESTSC COPA,Withdraw,Completed,58.26,USD,58.26,USD,0.0,USD,2026-01-06 15:59:09.000,Withdraw to (USD) 11931801820 - ANEXT Bank Pte. Ltd.,
2601061553330255928,1736498735577,chu Chris,Withdraw,Refunded,585.35,EUR,567.23,EUR,18.12,EUR,2026-01-06 15:53:33.000,Withdraw to (EUR) 027834101646801 - CREDIT AGRICOLE CORP N INVESTMENT BK,
2601061553310255906,1736498735577,chu Chris,Deposit,Completed,888.0,SGD,888.0,SGD,0.0,SGD,2026-01-06 15:53:31.000,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601061549460255872,250418160003226,W A,Deposit,Completed,12.0,SGD,0.0,SGD,0.0,SGD,2026-01-06 15:49:46.000,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601061544380255869,251128110042492,Test WL AA 604,QR Payment,Processing,251.77,SGD,251.77,SGD,0.0,SGD,2026-01-06 15:44:38.000,Payment to (SGD) TEST - NETS - 11100002052,
2601061544320255837,250325230000273,TT WANG,Deposit,Completed,100.0,SGD,0.0,SGD,0.0,SGD,2026-01-06 15:44:32.000,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601061543230255817,251121110038996,Serena dtc,QR Payment,Completed,1.25,SGD,1.25,SGD,0.0,SGD,2026-01-06 15:43:23.000,Payment to (SGD) OXPAY-JAMESâ QUESADILLA & BRUNCH - MOBILE - +65 98765432,
2601061543220255806,260102140049039,k9035 Q,Invoice Payment,Completed,128.1,MYR,8.1,MYR,120.0,MYR,2026-01-06 15:43:22.000,Payout to third-party (MYR) 5008394829 - Public Bank Berhad,
2601061542420255798,1740995583702,Yi Yi,Deposit,Completed,180.0,SGD,0.0,SGD,0.0,SGD,2026-01-06 15:42:42.000,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601061540470255783,251121110038996,Serena dtc,QR Payment,Completed,3.0,SGD,3.0,SGD,0.0,SGD,2026-01-06 15:40:47.000,Payment to (SGD) OXPAY-JAMESâ QUESADILLA & BRUNCH - MOBILE - +65 98765432,
2601061539240255766,251128110042492,Test WL AA 604,QR Payment,Completed,10.7,SGD,10.7,SGD,0.0,SGD,2026-01-06 15:39:24.000,Payment to (SGD) OXPAY-JAMESâ QUESADILLA & BRUNCH - UEN - 987654321,
2601061538380255735,250926140022075,YAN JIAXIN,QR Payment,Completed,1.0,SGD,1.0,SGD,0.0,SGD,2026-01-06 15:38:38.000,Payment to (SGD) OXPAY-JAMESâ QUESADILLA & BRUNCH - UEN - 200508714ERUC,
2601061537270255725,250325230000273,TT WANG,Deposit,Completed,10.0,SGD,0.0,SGD,0.0,SGD,2026-01-06 15:37:27.000,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601061528360255691,250325230000273,TT WANG,Deposit,Authorized,2.0,SGD,0.0,SGD,0.0,SGD,2026-01-06 15:28:36.449,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601061527060255670,251121110038996,Serena dtc,Invoice Payment,Completed,200.5,HKD,0.5,HKD,200.0,HKD,2026-01-06 15:27:06.000,Payout to third-party (HKD) HK32774008 - Citibank (Hong Kong) Limited,
2601061523470255665,250325230000273,TT WANG,Deposit,Completed,12.0,AUD,12.0,AUD,0.0,AUD,2026-01-06 15:23:47.000,Deposit to (AUD) SERGSERG22 - HAWEFAW234,
2601061522440255658,251121110038996,Serena dtc,Invoice Payment,Completed,7.41,SGD,2.41,SGD,5.0,SGD,2026-01-06 15:22:44.000,Payout to third-party (SGD) 1753739369 - Citibank NA,
2601061521190255632,260102140049039,k9035 Q,Deposit,Completed,288.0,USD,288.0,USD,0.0,USD,2026-01-06 15:21:19.000,Deposit to (USD) 2132415 - MAYBANK SINGAPORE LIMITED,
2601061517400255620,251128110042492,Test WL AA 604,QR Payment,Processing,55.0,SGD,55.0,SGD,0.0,SGD,2026-01-06 15:17:40.000,Payment to (SGD) TEST - NETS - 11100002052,
2601061511480255616,250619170010443,TT WANG 222,Invoice Payment,Completed,205.35,HKD,5.35,HKD,200.0,HKD,2026-01-06 15:11:48.000,Payout to third-party (HKD) 123456123451 - The Hongkong and Shanghai Banking Corporation Limited,
2601061511100255581,250325230000273,TT WANG,Deposit,Completed,1000.0,GBP,1000.0,GBP,0.0,GBP,2026-01-06 15:11:10.000,Deposit to (GBP) SWIFT6 - SWIFT3,
2601061505000255560,8525020145,TESTSC COPA,Deposit,Completed,12.0,HKD,12.0,HKD,0.0,HKD,2026-01-06 15:05:00.000,Deposit to (HKD) SWIFT - SWIFT,
2601061455120255557,1740550558681,Michelle Huang,QR Payment,Completed,10.0,SGD,10.0,SGD,0.0,SGD,2026-01-06 14:55:12.000,Payment to (SGD) OXPAY-JAMESâ QUESADILLA & BRUNCH - MOBILE - +65 82390679,
2601061453450255549,8525020145,TESTSC COPA,Deposit,Completed,123.0,USD,123.0,USD,0.0,USD,2026-01-06 14:53:45.000,Deposit to (USD) 2132415 - MAYBANK SINGAPORE LIMITED,
2601061453340255531,251128110042492,Test WL AA 604,QR Payment,Processing,100.74,SGD,100.74,SGD,0.0,SGD,2026-01-06 14:53:34.000,Payment to (SGD) TEST - NETS - 11100002052,
2601061450000255516,250808140014595,KIKD,Deposit,Authorized,1.0,SGD,0.0,SGD,0.0,SGD,2026-01-06 14:50:00.728,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601061448240255488,251121110038996,Serena dtc,Invoice Payment,Authorized,66.21,USD,46.21,USD,20.0,USD,2026-01-06 14:48:24.178,"Payout to third-party (USD) 736352826 - Bank of America, National Association",
2601061443130255464,251121110038996,Serena dtc,QR Payment,Completed,0.08,SGD,0.08,SGD,0.0,SGD,2026-01-06 14:43:13.000,Payment to (SGD) OXPAY-JAMESâ QUESADILLA & BRUNCH - MOBILE - +65 98765432,
2601061442030255441,250507120005941,W A1,QR Payment,Processing,100.0,SGD,100.0,SGD,0.0,SGD,2026-01-06 14:42:03.000,Payment to (SGD) TEST - NETS - 11100002052,
2601061437020255422,260102130048970,Indo IDR,Invoice Payment,Authorized,36.0,CAD,1.0,CAD,35.0,CAD,2026-01-06 14:37:02.812,Payout to third-party (CAD) 987363738332 - Bank of Canada,
2601061426490255403,8525020145,TESTSC COPA,Deposit,Completed,12222.0,HKD,12222.0,HKD,0.0,HKD,2026-01-06 14:26:49.000,Deposit to (HKD) SWIFT - SWIFT,
2601061419080255372,251128110042492,Test WL AA 604,QR Payment,Completed,12.0,SGD,12.0,SGD,0.0,SGD,2026-01-06 14:19:08.000,Payment to (SGD) OXPAY-JAMESâ QUESADILLA & BRUNCH - UEN - 987654321K,
2601061418590255352,251121110038996,Serena dtc,QR Payment,Completed,5.0,SGD,5.0,SGD,0.0,SGD,2026-01-06 14:18:59.000,Payment to (SGD) OXPAY-JAMESâ QUESADILLA & BRUNCH - MOBILE - +65 98765432,
2601061414500255329,260102130048970,Indo IDR,Deposit,Completed,350.0,USD,350.0,USD,0.0,USD,2026-01-06 14:14:50.000,Deposit to (USD) 2132415 - MAYBANK SINGAPORE LIMITED,
2601061412470255311,251128110042492,Test WL AA 604,QR Payment,Completed,12.0,SGD,12.0,SGD,0.0,SGD,2026-01-06 14:12:47.000,Payment to (SGD) OXPAY-JAMESâ QUESADILLA & BRUNCH - UEN - 987654321K,
2601061411090255303,1740995583702,Yi Yi,Deposit,Authorized,215.0,SGD,0.0,SGD,0.0,SGD,2026-01-06 14:11:09.000,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601061410430255297,1740550558681,Michelle Huang,Withdraw,Closed,20.0,SGD,15.0,SGD,5.0,SGD,2026-01-06 14:10:43.000,Withdraw to (SGD) 876543210 - Citibank NA,
2601061358580255265,251013100025994,ThuyYumi1 A,Withdraw,Authorized,600.0,USD,580.0,USD,20.0,USD,2026-01-06 13:58:58.000,Withdraw to (USD) OCBCSGSGXXX - Oversea-Chinese Banking Corp Ltd,
2601061351250255243,251121110038996,Serena dtc,QR Payment,Completed,8.13,SGD,8.13,SGD,0.0,SGD,2026-01-06 13:51:25.000,Payment to (SGD) OXPAY-JAMESâ QUESADILLA & BRUNCH - MOBILE - +65 98765432,
2601061350280255228,260104220049270,SG Punggol,Invoice Payment,Authorized,201.0,CNH,1.0,CNH,200.0,CNH,2026-01-06 13:50:28.868,Payout to third-party (CNH) 17181819191 - Agricultural Bank of China Limited,
2601061348320255193,251121110038996,Serena dtc,QR Payment,Completed,20.0,SGD,20.0,SGD,0.0,SGD,2026-01-06 13:48:32.000,Payment to (SGD) OXPAY-JAMESâ QUESADILLA & BRUNCH - MOBILE - +65 98765432,
2601061346140255169,260104220049270,SG Punggol,Deposit,Completed,300.0,SGD,300.0,SGD,0.0,SGD,2026-01-06 13:46:14.000,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601061343050255145,260105130049520,Test WL AAA 680,Invoice Payment,Completed,100.0,USD,80.0,USD,20.0,USD,2026-01-06 13:43:05.000,Payout to third-party (USD) 233442 - Citibank NA,
2601061341290255135,250327080000407,Test 1 Fee,Deposit,Completed,250.0,SGD,250.0,SGD,0.0,SGD,2026-01-06 13:41:29.000,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601061340210255123,260102170049139,Test WH AAA 10000,QR Payment,Completed,100.0,SGD,100.0,SGD,0.0,SGD,2026-01-06 13:40:21.000,Payment to (SGD) OXPAY-JAMESâ QUESADILLA & BRUNCH - MOBILE - +65 85000000,
2601061340040255090,260105130049520,Test WL AAA 680,Deposit,Completed,100.0,USD,100.0,USD,0.0,USD,2026-01-06 13:40:04.000,Deposit to (USD) 2132415 - MAYBANK SINGAPORE LIMITED,
2601061339340255081,1736498735577,chu Chris,Refund,Completed,1342.83,SGD,1342.83,SGD,0.0,SGD,2026-01-06 13:39:34.769,,
2601061338480255068,250619170010443,TT WANG 222,Invoice Payment,Completed,121.0,MYR,1.0,MYR,120.0,MYR,2026-01-06 13:38:48.000,Payout to third-party (MYR) 999 - AmBank (M) Berhad,
2601061335200255032,250327080000407,Test 1 Fee,Deposit,Completed,140.0,SGD,140.0,SGD,0.0,SGD,2026-01-06 13:35:20.000,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601061335110255016,250619170010443,TT WANG 222,Invoice Payment,Completed,23.38,USD,3.38,USD,20.0,USD,2026-01-06 13:35:11.000,"Payout to third-party (USD) 333 - HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED, THE",
2601061320170255008,260102170049139,Test WH AAA 10000,Withdraw,Authorized,127.28,SGD,122.28,SGD,5.0,SGD,2026-01-06 13:20:17.188,Withdraw to (SGD) 990002772 - Bank of China (Hong Kong) Limited,
2601061314550254985,260102170049139,Test WH AAA 10000,QR Payment,Completed,500.0,SGD,500.0,SGD,0.0,SGD,2026-01-06 13:14:55.000,Payment to (SGD) OXPAY-JAMESâ QUESADILLA & BRUNCH - UEN - 200508714ERUC,
2601061243200254973,251121110038996,Serena dtc,Invoice Payment,Completed,4034.0,JPY,34.0,JPY,4000.0,JPY,2026-01-06 12:43:20.000,Payout to third-party (JPY) 72625174836 - Custody Bank of Japan Ltd.,
2601061241190254955,251121110038996,Serena dtc,Invoice Payment,Completed,38.96,USD,18.96,USD,20.0,USD,2026-01-06 12:41:19.000,"Payout to third-party (USD) 736352826 - Bank of America, National Association",
2601061231350254947,251121110038996,Serena dtc,Invoice Payment,Closed,123.0,MYR,3.0,MYR,120.0,MYR,2026-01-06 12:31:35.000,Payout to third-party (MYR) 237546777 - Bank Simpanan Nasional,
2601061230270254936,251121110038996,Serena dtc,Invoice Payment,Closed,120.4,MYR,0.4,MYR,120.0,MYR,2026-01-06 12:30:27.000,Payout to third-party (MYR) 237546777 - Bank Simpanan Nasional,
